Unnamed: 0,Household sample weight (6 decimals),Number of household members,Sample strata for sampling errors,Stratification used in sample design,Region,Type of place of residence,Electricity,Radio,Television,Refrigerator,Mobile telephone,Computer,Microwave,Wealth index combined,Wealth index for urban/rural,Wealth index factor score combined (5 decimals),Wealth index factor score for urban/rural (5 decimals),Energy Use
21001,845887,6,uasin gishu: urban,uasin gishu: urban,uasin gishu,1,1,1,1,0,1,0,0,richer,poorer,77583,192,1145.500967939032
21002,845887,1,uasin gishu: urban,uasin gishu: urban,uasin gishu,1,1,1,1,0,1,0,0,richer,poorer,45607,-40962,559.416098883556
21003,944193,1,uasin gishu: urban,uasin gishu: urban,uasin gishu,1,0,0,0,0,0,0,0,poorest,poorest,-86474,-210951,0.0
21004,944193,4,uasin gishu: urban,uasin gishu: urban,uasin gishu,1,1,1,1,0,1,0,0,richest,richer,153808,98294,974.0
21005,944193,4,uasin gishu: urban,uasin gishu: urban,uasin gishu,1,1,1,1,0,1,1,0,richest,richer,129549,67072,974.0
21006,944193,1,uasin gishu: urban,uasin gishu: urban,uasin gishu,1,1,1,0,0,1,0,0,richer,poorer,54928,-28965,513.4681646836746
21007,944193,4,uasin gishu: urban,uasin gishu: urban,uasin gishu,1,1,1,1,0,1,0,0,richer,middle,99664,28610,974.0
21008,944193,6,uasin gishu: urban,uasin gishu: urban,uasin gishu,1,0,0,1,1,1,0,0,richer,poorer,50418,-34770,0.0
21009,944193,4,uasin gishu: urban,uasin gishu: urban,uasin gishu,1,1,1,0,0,1,0,0,richer,poorer,54486,-29535,894.0
21010,944193,11,uasin gishu: urban,uasin gishu: urban,uasin gishu,1,1,1,1,0,1,0,0,richer,poorer,58695,-24117,1459.7955465896707
21011,944193,1,uasin gishu: urban,uasin gishu: urban,uasin gishu,1,1,1,1,0,1,0,0,richer,poorest,39970,-48216,559.416098883556
21012,944193,8,uasin gishu: urban,uasin gishu: urban,uasin gishu,1,0,1,0,0,1,0,0,poorer,poorest,-43663,-155852,0.0
21013,944193,6,uasin gishu: urban,uasin gishu: urban,uasin gishu,1,1,0,1,0,1,0,1,richer,poorer,78334,1159,1752.3577435617635
21014,944193,1,uasin gishu: urban,uasin gishu: urban,uasin gishu,1,1,1,1,0,1,0,0,richer,poorer,78422,1271,559.416098883556
21015,944193,4,uasin gishu: urban,uasin gishu: urban,uasin gishu,1,1,1,1,0,1,0,0,richer,middle,92495,19383,974.0
21016,944193,5,uasin gishu: urban,uasin gishu: urban,uasin gishu,1,1,1,1,0,1,0,0,richer,poorer,58627,-24204,1064.934660020753
21017,944193,2,uasin gishu: urban,uasin gishu: urban,uasin gishu,1,1,1,1,0,1,1,0,richest,middle,115496,48986,738.1539678905639
21018,944193,2,uasin gishu: urban,uasin gishu: urban,uasin gishu,1,1,0,0,0,0,0,0,richer,poorest,39187,-49224,3.031433133020796
21019,944193,1,uasin gishu: urban,uasin gishu: urban,uasin gishu,1,1,1,1,0,1,0,0,richer,middle,89629,15696,559.416098883556
21020,944193,2,uasin gishu: urban,uasin gishu: urban,uasin gishu,1,1,1,0,0,1,0,0,richer,poorer,70996,-8286,677.5253052301479
21021,944193,3,uasin gishu: urban,uasin gishu: urban,uasin gishu,1,1,0,1,0,1,0,0,richer,poorer,53966,-30204,240.65133182541047
21022,944193,1,uasin gishu: urban,uasin gishu: urban,uasin gishu,1,1,1,1,0,1,0,0,richer,poorest,42001,-45603,559.416098883556
21023,944193,2,uasin gishu: urban,uasin gishu: urban,uasin gishu,1,1,1,0,0,1,0,0,richer,poorer,69792,-9835,677.5253052301479
21024,944193,3,uasin gishu: urban,uasin gishu: urban,uasin gishu,1,1,1,1,1,1,0,1,richest,richer,141355,82267,2144.470756933102
21025,944193,1,uasin gishu: urban,uasin gishu: urban,uasin gishu,1,1,1,0,1,1,0,0,richest,richer,125422,61762,1030.3824244323403
21026,1259592,7,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,1,1,0,1,0,0,richer,richest,41053,113587,1218.3559157175907
21027,1259592,6,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,0,0,1,1,0,0,richer,richest,28842,97845,270.49817518067493
21028,1259592,5,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,1,1,0,1,0,0,middle,richest,20188,86689,1064.934660020753
21029,1259592,3,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,0,1,0,1,0,0,middle,richer,17035,82625,240.65133182541047
21030,1259592,7,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,0,0,0,1,0,0,poorer,middle,-33978,16860,287.702115621197
21031,1259592,9,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,1,1,0,1,0,0,middle,richer,4267,66164,1347.1996586748041
21032,1259592,3,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,0,1,0,1,0,0,middle,richest,20340,86885,240.65133182541047
21033,1259592,1,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,0,0,1,0,1,0,0,middle,middle,-30469,21383,0.0
21034,1259592,5,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,0,0,0,0,1,0,0,poorer,middle,-54616,-9747,0.0
21035,1259592,4,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,1,1,0,1,0,0,richer,richest,42729,115748,974.0
21036,1259592,9,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,1,1,0,1,1,0,richer,richest,76876,159770,1347.1996586748041
21037,1259592,4,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,1,1,1,1,0,0,richer,richest,87016,172841,1874.0
21038,1259592,5,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,1,1,1,1,1,1,richest,richest,113469,206944,2630.6291499075273
21039,1259592,6,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,0,1,0,0,1,0,0,poorer,middle,-50144,-3981,0.0
21040,1259592,5,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,0,0,1,0,1,0,0,poorer,middle,-31556,19982,0.0
21041,1259592,8,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,0,0,0,0,1,0,0,poorer,middle,-55210,-10512,0.0
21042,1259592,4,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,1,1,0,1,0,1,richest,richest,110777,203473,1506.0
21043,1259592,3,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,0,0,0,0,1,0,0,poorer,poorer,-61266,-18319,0.0
21044,1259592,5,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,0,1,1,1,0,0,richer,richest,67920,148223,295.20775996468507
21045,1259592,5,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,1,1,0,1,0,0,richer,richest,48830,123614,1064.934660020753
21046,1259592,2,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,0,1,1,1,0,1,richest,richest,130638,229078,1811.2812969799256
21047,1259592,10,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,1,1,0,1,0,0,middle,richer,-11792,45461,1405.189708353626
21048,1259592,6,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,1,1,1,1,0,0,richer,richest,70651,151744,2203.9720882112383
21049,1259592,2,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,0,0,0,1,0,0,middle,richer,-14320,42202,174.30740514869578
21050,1259592,7,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,1,0,0,1,0,0,poorer,middle,-32096,19285,1118.285614631957
21051,1044325,5,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,0,1,1,0,1,0,0,middle,richer,9898,73423,0.0
21052,1044325,3,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,0,1,0,0,1,0,0,poorer,middle,-47922,-1117,0.0
21053,1044325,6,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,1,1,0,1,0,0,middle,richer,13346,77869,1145.500967939032
21054,1044325,4,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,1,0,0,1,0,0,middle,middle,-29604,22498,894.0
21055,1044325,6,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,1,1,0,1,0,0,richer,richest,29511,98708,1145.500967939032
21056,1044325,7,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,1,0,0,1,0,0,middle,middle,-26711,26228,1118.285614631957
21057,1044325,4,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,0,0,0,0,1,0,0,poorer,middle,-45884,1511,0.0
21058,1044325,9,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,1,1,0,1,0,0,richer,richest,40694,113125,1347.1996586748041
21059,1044325,3,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,0,0,0,1,0,0,poorer,middle,-38390,11172,204.99928266609038
21060,1044325,3,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,1,1,0,1,0,0,richer,richest,85809,171285,868.1273970294436
21061,1044325,2,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,1,1,0,1,0,0,middle,richer,7413,70220,738.1539678905639
21062,1044325,5,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,1,1,0,1,0,0,richer,richest,66070,145838,1064.934660020753
21063,1044325,6,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,1,1,1,1,0,0,richer,richest,86472,172140,2203.9720882112383
21064,1044325,3,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,1,1,0,1,0,0,middle,richer,-10684,46889,868.1273970294436
21065,1044325,3,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,1,1,0,1,0,0,richer,richest,54230,130575,868.1273970294436
21066,1044325,6,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,1,1,1,1,1,0,richest,richest,143609,245800,2203.9720882112383
21067,1044325,9,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,0,1,1,0,1,0,0,middle,richer,-8040,50299,0.0
21068,1044325,4,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,1,1,0,1,0,0,middle,richer,-14422,42071,974.0
21069,1044325,4,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,1,1,0,1,0,0,middle,richest,20249,86768,974.0
21070,1044325,3,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,1,1,0,1,0,0,richer,richest,92977,180526,868.1273970294436
21071,1044325,5,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,0,1,0,0,1,0,0,middle,richer,-3301,56408,0.0
21072,1044325,4,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,0,0,0,1,0,1,middle,richer,-14859,41508,1410.0
21073,1044325,5,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,1,1,0,1,0,0,richer,richest,81143,165270,1064.934660020753
21074,1044325,4,uasin gishu: rural,uasin gishu: rural,uasin gishu,2,1,1,1,0,1,1,0,richer,richest,66366,146221,974.0
21075,128358,1,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,0,1,0,0,1,0,0,middle,poorest,-29280,-137342,0.0
21076,128358,2,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,0,1,0,1,0,0,richer,poorer,87063,12392,204.62173647890373
21077,128358,5,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,0,1,0,0,richer,poorer,57313,-25896,1064.934660020753
21078,128358,5,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,0,1,0,0,0,0,richer,poorer,65260,-15668,4.3734482957731124
21079,128358,1,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,0,1,0,0,richest,richer,133015,71534,559.416098883556
21080,128358,1,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,0,0,1,1,0,richer,middle,93882,21169,513.4681646836746
21081,128358,2,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,0,1,0,0,richest,richer,139194,79485,738.1539678905639
21082,128358,5,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,0,0,0,0,1,0,0,poorer,poorest,-31111,-139699,0.0
21083,128358,3,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,0,0,1,0,0,richer,poorest,33503,-56539,796.8232987108036
21084,128358,1,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,0,0,0,0,0,richer,poorer,53604,-30670,508.87337126368647
21085,128358,5,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,0,1,0,0,richer,poorer,77765,426,1064.934660020753
21086,128358,6,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,0,1,0,0,richer,poorer,66409,-14189,1145.500967939032
21087,128358,3,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,0,1,0,0,1,0,0,middle,poorest,-28365,-136164,0.0
21088,128358,1,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,0,0,0,1,0,0,richer,poorest,34261,-55564,132.100310824659
21089,128358,1,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,0,1,0,0,richest,richer,138628,78757,559.416098883556
21090,128358,1,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,0,0,0,1,0,0,richer,poorest,40265,-47837,132.100310824659
21091,128358,3,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,0,0,0,0,0,0,0,poorer,poorest,-62038,-179502,0.0
21092,128358,1,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,0,1,0,0,richest,middle,113996,47055,559.416098883556
21093,128358,4,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,0,0,0,1,0,0,richest,middle,108867,40454,230.0
21094,128358,4,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,0,1,1,1,0,1,richest,richer,165653,113539,2390.0
21095,94161,5,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,0,1,0,0,richer,poorer,53091,-31329,1064.934660020753
21096,94161,1,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,0,0,0,1,0,0,richest,middle,116727,50570,132.100310824659
21097,94161,4,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,0,0,0,0,1,0,0,poorer,poorest,-39215,-150128,0.0
21098,94161,2,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,0,1,0,0,richest,richer,125835,62293,738.1539678905639
21099,94161,1,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,0,1,0,0,richest,middle,117686,51804,559.416098883556
21100,94161,1,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,0,0,0,1,1,0,richest,middle,116867,50751,132.100310824659
21101,94161,1,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,0,1,1,0,richest,richer,152181,96200,559.416098883556
21102,94161,4,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,0,1,0,0,richer,poorer,75273,-2781,974.0
21103,94161,3,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,0,1,1,0,1,1,0,richer,poorer,64234,-16988,0.0
21104,94161,5,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,0,1,0,1,0,0,richer,poorer,70356,-9110,295.20775996468507
21105,94161,3,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,0,0,0,0,0,poorer,poorest,-48063,-161516,789.6928888789395
21106,94161,5,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,0,1,0,1,0,0,richer,poorest,33268,-56842,295.20775996468507
21107,94161,6,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,0,1,0,0,1,0,0,poorer,poorest,-66694,-185493,0.0
21108,94161,5,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,0,0,1,0,0,middle,poorest,10566,-86060,977.4656941052906
21109,94161,7,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,0,1,0,0,0,0,middle,poorest,16417,-78529,5.003515054281687
21110,94161,4,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,1,1,0,1,richest,richer,166132,114155,2406.0
21111,94161,7,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,0,1,0,0,richest,middle,103157,33106,1218.3559157175907
21112,94161,2,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,0,1,0,0,richer,poorer,70280,-9207,738.1539678905639
21113,94161,6,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,0,1,1,1,1,1,richest,richest,217311,180023,2810.82886383397
21114,94161,5,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,0,1,1,0,1,0,0,middle,poorest,15698,-79454,0.0
21115,94161,3,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,0,1,0,1,0,1,richest,richest,178665,130285,1328.0388311846725
21116,145875,2,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,0,1,0,0,richest,richer,132235,70529,738.1539678905639
21117,145875,2,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,0,0,1,0,0,richer,poorer,85428,10288,677.5253052301479
21118,145875,1,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,0,1,0,1,1,0,richest,middle,118782,53216,155.0742779245997
21119,145875,8,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,0,0,0,0,0,0,0,poorer,poorest,-35295,-145083,0.0
21120,145875,4,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,0,1,1,0,1,0,0,middle,poorest,-17100,-121666,0.0
21121,145875,4,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,0,1,0,1,richest,richer,162461,109430,1506.0
21122,145875,2,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,0,1,0,1,0,0,richer,middle,97184,25419,204.62173647890373
21123,145875,1,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,0,0,1,0,0,richest,richer,129324,66782,513.4681646836746
21124,145875,3,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,0,1,0,0,richer,middle,95198,22863,868.1273970294436
21125,145875,2,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,0,0,0,1,0,0,richer,middle,91786,18472,174.30740514869578
21126,145875,5,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,0,1,0,1,1,0,richest,richest,204512,163551,295.20775996468507
21127,145875,3,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,0,0,0,1,0,0,richer,poorer,69893,-9705,204.99928266609038
21128,145875,2,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,0,0,1,0,0,richer,middle,96021,23922,677.5253052301479
21129,145875,2,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,0,0,1,0,0,richer,poorer,87191,12558,677.5253052301479
21130,145875,2,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,0,1,0,0,1,0,0,middle,poorest,-16938,-121458,0.0
21131,145875,5,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,0,1,0,0,richest,richer,125856,62319,1064.934660020753
21132,145875,3,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,0,1,1,0,richest,richer,147463,90128,868.1273970294436
21133,145875,1,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,0,0,1,0,0,middle,poorest,21682,-71753,513.4681646836746
21134,145875,2,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,0,1,0,0,richer,poorer,71027,-8245,738.1539678905639
21135,145875,4,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,0,1,0,0,richest,richer,131479,69556,974.0
21136,145875,5,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,1,1,0,0,richest,richer,153531,97938,2048.9605265697032
21137,145875,4,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,0,1,0,1,0,0,richer,middle,90378,16660,270.0
21138,145875,1,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,0,0,1,0,0,richer,poorer,78806,1766,513.4681646836746
21139,145875,1,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,0,0,1,0,0,richer,middle,93947,21252,513.4681646836746
21140,145875,2,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,0,1,0,0,richer,poorer,70158,-9364,738.1539678905639
21141,57720,3,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,0,1,0,0,1,0,0,middle,poorest,-12650,-115939,0.0
21142,57720,6,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,0,1,1,0,1,0,0,middle,poorest,23654,-69215,0.0
21143,57720,7,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,0,0,0,0,1,1,0,middle,poorest,9071,-87984,0.0
21144,57720,3,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,0,1,1,0,1,0,0,richer,poorer,87270,12659,0.0
21145,57720,4,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,0,1,0,0,1,0,0,middle,poorest,-24518,-131213,0.0
21146,57720,5,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,0,1,0,0,1,0,0,poorer,poorest,-48359,-161897,0.0
21147,57720,4,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,0,1,0,0,1,0,0,middle,poorest,-21033,-126728,0.0
21148,57720,1,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,0,1,0,0,richest,middle,103826,33967,559.416098883556
21149,57720,2,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,0,1,0,1,0,0,richer,poorer,60793,-21417,204.62173647890373
21150,57720,5,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,0,1,0,0,richer,poorer,63354,-18121,1064.934660020753
21151,57720,2,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,0,1,0,0,richer,middle,91795,18483,738.1539678905639
21152,57720,1,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,0,0,1,0,0,richest,middle,101723,31260,513.4681646836746
21153,57720,4,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,0,1,0,0,richer,poorest,42114,-45457,974.0
21154,57720,1,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,0,0,1,0,0,richer,poorer,56912,-26412,513.4681646836746
21155,57720,1,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,0,0,1,0,0,richer,poorer,68526,-11464,513.4681646836746
21156,57720,4,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,0,1,1,0,richest,richer,153208,97522,974.0
21157,57720,1,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,0,1,1,0,richest,middle,107409,38578,559.416098883556
21158,57720,2,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,0,1,0,0,richest,richer,144717,86593,738.1539678905639
21159,57720,2,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,1,1,0,0,richest,middle,114678,47933,1420.226422820243
21160,57720,6,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,0,1,0,0,richest,middle,108124,39498,1145.500967939032
21161,57720,5,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,0,1,0,1,richest,richer,142822,84155,1646.6032833585768
21162,57720,3,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,1,1,1,1,1,1,richest,richest,217485,180247,2144.470756933102
21163,57720,3,elgeyo-marakwet: urban,elgeyo-marakwet: urban,elgeyo-marakwet,1,1,0,1,0,1,0,0,richer,poorer,60391,-21934,240.65133182541047
21164,400495,2,elgeyo-marakwet: rural,elgeyo-marakwet: rural,elgeyo-marakwet,2,1,1,1,1,1,1,1,richest,richest,186522,301122,1823.4070295120089
21165,400495,5,elgeyo-marakwet: rural,elgeyo-marakwet: rural,elgeyo-marakwet,2,0,1,1,0,1,0,0,middle,richer,983,61931,0.0
21166,400495,7,elgeyo-marakwet: rural,elgeyo-marakwet: rural,elgeyo-marakwet,2,1,1,1,0,1,0,0,middle,richer,8901,72138,1218.3559157175907
21167,400495,4,elgeyo-marakwet: rural,elgeyo-marakwet: rural,elgeyo-marakwet,2,1,1,1,0,1,0,0,richer,richest,38990,110928,974.0
21168,400495,1,elgeyo-marakwet: rural,elgeyo-marakwet: rural,elgeyo-marakwet,2,1,0,0,0,1,0,0,richer,richest,29214,98325,132.100310824659
